ds,Niederschlag,Sonne_h,Temperatur_max,SoFe_SH,HeFe_SH,WiFe_SH,Kieler_Woche,karfreitag,ostermontag,himmelfahrt,pfingstmontag,tag_der_arbeit,einheitstag,heilig_abend,weihnachten,silvester,neujahr,day_before_irregular_holiday
2018-11-02,0,"8,283","23,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-03,0,"2,15","20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-04,0,"6,467","22,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,"0,5","4,4",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-06,0,"5,3","12,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-07,0,"5,5","15,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-08,"1,2","0,1","15,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-09,"3,3","6,5","13,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-10,"4,8",0,"12,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-11,"0,2","4,2","12,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-12,"0,1","1,4","12,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-13,"10,7",0,"11,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,"2,9","0,683","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-15,"7,4","6,233","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-16,"0,5",0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-17,"0,3","0,067","12,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-18,0,"2,6","11,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-19,0,"2,833","13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-20,"0,3","1,9",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-21,0,"6,75","10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-22,0,"0,133","9,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-23,0,0,"10,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-24,0,"0,2","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-25,0,"4,917","13,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-26,0,"1,95",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-27,"0,5","0,467","10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-28,"2,3","0,067","12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-29,"3,3","0,8","13,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-30,"3,4",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-01,2,"0,233","10,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-02,0,0,"9,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,0,"5,2","11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-04,0,"5,85","9,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-05,0,"5,867","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-06,0,0,"7,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-07,"1,9","0,65","7,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-08,0,"0,017","5,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-09,0,"0,7","3,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-10,0,0,"2,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,0,0,"2,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-12,0,0,"4,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,2,"0,033",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,0,"1,533","6,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-15,0,0,"3,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-16,"1,3","2,7","2,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,"3,3",0,"5,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,0,"2,633","8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,"0,3","0,017","7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-20,"4,8",0,"10,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,"3,8",0,"11,4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,"0,2","4,517","7,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,0,"3,85","4,8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-24,"3,4",0,"10,2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018-12-25,"10,1",0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-26,"10,1",0,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-12-27,"10,1",0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,"7,4",0,"8,4",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-29,"2,7","0,783","8,2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-30,"1,4","1,8",6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-31,0,"0,633","5,2",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2019-01-01,"0,5","0,217",5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2019-01-02,"0,5","0,217",5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-03,"4,2",0,"3,7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-04,"0,3",0,"2,7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,0,"0,183","1,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-06,0,"0,283","0,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,"1,2",0,"2,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-08,"0,2",0,"5,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-09,"0,1",0,"4,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-10,"2,2",0,"5,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,"10,4",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-12,2,0,"5,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-13,"0,8",0,"6,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,"0,1","0,117","4,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,0,0,"6,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-16,0,0,"8,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,0,0,"7,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,"1,6","0,067","7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-19,"6,1",0,"8,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-20,0,"3,783","8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-21,"0,3",0,"8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,"0,1","0,817","8,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,0,"4,6","4,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,"0,3","2,867","2,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-25,"0,2",0,"7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-26,"0,1","2,183",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-27,1,0,"6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-28,"10,6",0,"7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-29,"1,1","0,667","7,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-30,0,0,"3,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-31,"0,5","0,033","2,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-01,"0,2","1,233","7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-02,"3,8",0,"6,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-03,3,0,"8,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-04,"0,3","4,133","3,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-05,"1,9",0,"7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-06,"4,1",0,"7,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-07,"1,6","0,117","5,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-08,0,"5,6","2,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-09,0,"4,8","2,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-10,0,"5,617","2,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-11,"0,2","1,517","1,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-12,0,"2,4","1,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-13,0,"3,3","-2,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-14,0,0,"-3,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-15,"0,2",0,"-2,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-16,"4,7","0,333","4,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-17,"6,5",0,"5,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-18,"0,2",0,"3,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-19,"0,3","1,217","2,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-20,"0,1","3,133","2,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-21,0,"0,133","2,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-22,0,"0,083","0,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-23,"0,1",0,"2,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-24,0,"4,45","3,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-25,1,"0,333","3,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-26,"0,8","0,033","5,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-27,"7,9",0,"4,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-02-28,"3,9","0,683","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-01,"4,9",0,"8,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-02,"2,8","0,433","8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-03,"13,9",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-04,"0,2","5,833","7,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-05,0,"4,25",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-06,0,0,"8,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-07,0,"4,783","9,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-08,0,"7,683","14,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-09,0,"7,6","11,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-10,0,"4,517","13,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-11,"0,8","8,7","14,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-12,"1,9","0,083","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-13,"0,4",0,"8,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-14,"0,8",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-15,0,"4,417","6,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-16,0,"4,5","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-17,0,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-18,0,"7,75","12,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-19,0,"8,083",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-20,0,"10,1","15,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-21,0,"4,2","9,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-22,0,"1,1","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-23,"0,8",0,"6,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-24,"8,7","1,5","10,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-25,"7,9","0,6","12,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-26,"0,7","4,2","8,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-27,"4,3",0,"9,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-28,"7,2","1,633","12,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-29,"4,3","4,133","8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-30,"5,6","0,833","7,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-31,"0,3","4,083","8,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-01,"1,9","4,067","5,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-02,6,"0,45","6,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-03,"8,7","0,05","6,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-04,"5,4",0,"6,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-05,"3,9","0,283","8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-06,"14,7","0,367","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-07,"6,5","3,283","10,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-08,"2,1","3,6","7,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-09,0,"8,167","8,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-10,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-04-11,0,0,"11,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-12,0,"1,283","11,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-13,0,"2,65","12,3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2019-04-14,"3,7","5,517","9,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-15,0,"6,467","8,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-16,0,2,"9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-17,"0,8",0,"9,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-18,0,0,"12,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-19,0,"4,15","13,3",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2019-04-20,0,"4,15","13,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-21,0,"10,183","17,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-22,0,"10,033","9,1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2019-04-23,0,"12,45","8,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-24,"0,4","9,617",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-25,6,0,"11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-26,0,"4,5","12,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-27,0,"7,3","14,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-28,0,"10,983",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-29,0,"11,75","15,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-04-30,"0,1","8,633","10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-01,0,"9,433",8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2019-05-02,0,"9,433",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-03,"0,2","11,917","7,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-04,"0,8","1,833",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-05,"1,7","6,083","6,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-06,"4,1","0,683","4,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,"0,2",2,"7,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-08,0,"11,15","8,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-09,0,"11,367","9,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-10,0,"13,3","12,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-11,0,"13,383","14,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-12,0,"13,433","15,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-13,0,"13,983","14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-14,0,"14,017",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-15,0,"13,983","18,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-16,0,"13,35","15,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-17,"0,2","8,183","20,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-18,0,"11,133","23,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-19,"5,7","3,283","17,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-20,"1,7","5,883","19,2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-21,"0,4","0,1","10,6",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-05-22,0,"8,5","15,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-23,0,"6,5","19,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-25,"0,8","0,8","9,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-26,1,8,"10,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-27,0,"9,3","9,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-28,"0,4",0,"12,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-29,"0,4",0,"10,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-05-30,"1,1",0,"12,1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2019-05-31,"7,3",0,"14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-01,"0,1",0,"17,7",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-06-02,"2,8",0,"11,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-03,0,0,"13,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-04,0,0,"14,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-05,0,0,"14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-06,0,0,"13,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-07,0,0,"15,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-08,"0,8",0,"15,1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-09,0,0,"14,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-10,0,0,"19,3",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2019-06-11,0,0,"16,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-12,0,0,"20,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-13,"29,6",0,"17,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-14,"0,8",0,"14,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-15,0,0,"20,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-16,0,0,"20,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-17,0,0,"15,8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-18,"14,9",0,"14,6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-19,0,0,"16,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-20,0,0,"15,5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-21,0,0,"15,7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-06-22,"1,3",0,"15,8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-23,0,0,"21,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-24,0,0,"21,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-25,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-26,"0,6",0,"25,3",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-27,"1,5",0,"18,1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-28,0,0,"24,7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-29,"0,1",0,"24,5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-06-30,"4,9",0,"18,7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-01,0,0,"18,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-02,"0,2",0,"20,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-03,"12,4",0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-04,"10,5",0,"21,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-05,"1,4",0,"17,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-06,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-07,"9,7",0,"24,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-08,"14,5",0,"20,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-09,0,0,"22,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-10,0,0,"23,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,0,0,"23,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-12,"13,3",0,"28,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-13,"4,4",0,"29,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-14,"0,2",0,"21,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-15,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-16,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-17,0,0,"21,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-18,0,0,"23,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-19,0,0,"31,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-20,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-21,0,0,"18,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-22,0,0,"22,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-23,0,0,"27,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-24,0,0,"32,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-25,"5,6",0,"22,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-26,0,0,"17,1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-27,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-28,"1,9",0,"18,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-29,"1,3",0,"16,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-30,"4,7",0,"17,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-07-31,0,0,"16,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-01,0,0,"18,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-02,0,0,"18,6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-03,0,0,"21,5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-04,"1,2",0,"19,7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-05,"5,5",0,"20,2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-06,0,0,"22,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-07,0,0,"16,4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-08,0,0,"16,9",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-09,0,0,"21,3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-10,0,0,"20,8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-11,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-12,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-13,"15,4",0,"27,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-15,"2,1",0,"18,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-16,0,0,"28,3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-08-17,0,0,"29,4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
